Classify,Description
C#,"我们能给你：1、高速发展的公司业务（目前公司D轮，腾讯系，学生用户近3900W，教师用户 140W+，覆盖全国85%以上中小学校），可以体验业务量从10到100的发展。2、技术中台团队，开发维护公司最基础最底层的服务端项目。有机会开疆拓土，从零到一，开始一个底层项目。有挑战，更有机遇！3、丰富的前沿技术栈（后端Node.js/golang，前端vue/react/wx_jssdk ,以及koa/mongoDB/postgresql/k8s等)，可以深挖nodejs， 有什么酷炫的前沿技术想尝试又一直没有机会尝试？如何进行技术选型？来这里爆发你的潜能！我们的技术栈地图：https://coggle.it/diagram/VwtC6xyIYGdKxsLj4、良好的内部孵化环境，非常好的技术氛围，敏捷开发/等技术培训，技术书籍专项经费。5、程序员必备 Macbook Pro，执行力强，想象力丰富，扁平化的团队；思维活跃，极客精神，代码洁癖的小伙伴们。6、年假15天，免费三餐，免费班车，弹性工作，不打卡，无加班文化。我们需要你：1、两年以上Node.js实际项目经验，了解Node.js的最佳实践。2、理解REST规范，熟悉Docker。3、有关系型数据库（MySQL, Oracle等）和非关系型数据库经验（MongoDB，Redis等）使用经验并对应用场景有相应理解，了解PostgreSQL更佳。4、具备大型网站服务器/数据库/部署/架构能力，有过toC网站搭建和部署经验更佳。5、有过至少一门静态语言的开发经验（如java/C#/C++/Swift/golang）。6、扎实的Javascript基本功，熟悉ES6。7、靠谱，学习能力强，责任心强，对技术有热情和追求。善于抽象，规约，简化问题。加分项：1、熟悉PostgreSQL。理解微服务架构或有相关经验。2、高并发处理经验 & 分布式事务处理经验。3、有常用技术中间件/大数据组件使用经验并对应用场景有相应的理解，mq，es，habase等。4、有golang学习及使用经验；了解或使用过k8s；了解函数式编程。"
C#,赴日软件工程师雇佣形式：正社员或契约社员【公司介绍】－公司正规，大手客户，项目稳定，长期案件。－公司承若应聘者的待遇将会在合同中体现。－家属签证可办。工作地点：东京要求：1，熟练掌握以下一种或多种技术：JAVA、.NET、C#、C /C++、PHP、ABAP 、IOS 、ANDROID2，日语二级以上（简单日常会话水平）3，薪资：年俸300—800万日元（视技术和日语能力而定）福利：交通费＋加班费＋奖金（年终）＋每年涨薪＋社保福利
C#,职责描述：1、负责游戏产品客户端核心功能开发，并编写相关文档；2、负责客户端图形渲染模块的实现；3、负责客户端性能优化与改进；4、攻关解决客户端疑难问题。任职要求：1、计算机专业相关专业本科及以上学历，有5年以上Unity客户端开发经验；2、熟悉Unity架构设计，了解常见技术底层实现；3、精通C#，代码习惯良好，掌握常用算法；4、熟练掌握Socket、HTTP等网络技术；5、有较好图形学知识，熟悉3D图形渲染技术与算法；6、熟悉Unity的图形渲染流程，熟练使用Shader开发；熟悉Lua ；7、有较好的立体几何、线性代数以及物理基础；8、工作主动认真，有良好的团队精神、沟通及协作能力。
C#,职责描述：1.负责金融科技前沿技术的研究和引领作用，跟进业界和同业的最新研究和应用动态。2.结合业务场景对金融科技前沿技术进行测试验证，推动前沿技术在行内应用。任职要求：1.计算机相关专业本科以上，具有硕士研究生以上学历优先；2.具备深厚的技术功底、优秀的产品技术把控能力，熟悉软件架构模式、技巧和概念，熟练运用相关软件、技术框架、中间件以及数据库等技术；3.至少精通一门的编程语言（Java、C/C++、C#之一），熟悉相关开发工具，具有CI、CD实践经验者优先；4.熟悉“人工智能、区块链、云计算、大数据”等相关技术，具有结合业务场景对新技术进行测试验证的能力。
C#,"工作职责：1， 负责AR应用unity逻辑及渲染开发任职资格：1, 本科及以上计算机或相关专业，3年以上Unity3D开发经验2, 熟悉Unity引擎的架构及渲染、物理引擎，资源管理，性能分析等各模块3, 精通C#，熟悉常用数据结构和算法，具备扎实的编程基础4, 熟悉OpenGL/D3D渲染API，有Shader编写经验是加分项5, 有UE4开发经验为佳6, 有较强学习能力、有团队精神和敬业精神，能独立解决问题"
C#,职位描述负责移动游戏客户端和微信小游戏的设计和开发；与策划、美术沟通协作，对客户端表现进行有力的支持；负责客户端性能测试、优化。职位要求本科及以上学历，1年以上游戏客户端开发和Unity，cocos creator或layabox使用经历；有移动端跨平台开发经验优先;熟练使用C#，js有良好的代码设计能力、编码习惯；良好的团队协作精神，工作细心负责；热爱游戏，希望能与策划共同打造最棒的游戏体验；良好的团队协作精神，能承受一定强度的工作压力，工作细心负责，有热情。
C#,岗位职责：1、负责公司步态产品的驻场前端开发工作，包含但不限于产品缺陷的修改、新需求的变更开发等；2、协助完成步态产品的上线技术支持工作，包括安装调试、故障处理等；3、协助项目经理完成其它和项目现场实施、交付、维护等相关的工作。职位描述：1、本科及以上学历，计算机及相关专业，两年以上开发经验2、精通C#语言，精通.Net、 C/S平台的产品开发，包括WPF图形界面的开发；3、掌握TCP\HTTP网络协议，熟悉多线程、Socket通信、WebService等相关技术；4、良好的沟通能力、学习能力，具有团队协作精神和责任心；5、有人工智能产品开发经验的优先考虑。
C#,1、 负责Unity3D手机网络游戏客户端引擎和功能模块开发；2、 编写高效、稳定、安全的代码和脚本；3、 给予Unity3D引擎3D功能，改善性能、表现和兼容性；4、 与策划和美术部门建立良好的沟通合作关系。任职要求：1、 计算机相关专业本科以上学历，6年以上手机游戏Unity3D开发经验，3年以上主程经验；2、 精通C#、熟悉Lua等编程语言；3、 熟悉Unity3D+Lua客户端热更新技术；4、 熟练使用UGUI；5、 熟悉常用数据结构和算法。http://www.funplus.com/
C#,C#开发工程师，英语读写良好，有一定测试经验
C#,"职位名称：全栈工程师职位诱惑：高薪、大牛团队、工作生活平衡、海外工作机会职位描述：工作内容：工作职责包括：1. Design, develop, deploy, and maintain services, systems, and userfacingapplications2. Conceive of and implement new features;3. Continually improve code quality, performance and reliability要求：1. 5年工作经验，计算机学科毕业；2. 精通以下其中的任意一门语言：Java, C++, C#, Python, Go3. 英语6级或IELTS 6.5分以上，可以使用英语作为工作语言（口语要求可适当降低）。「如果有以下经验更佳，没有亦可」1. 大型流量网站和应用的开发经验；2. MySQL / Hadoop / ElasticSearch / RabbitMQ;3. 有带领小型团队的经历（tech lead).注：1. 面试过程包括算法/whiteboard coding / code review / architecture；2. 欢迎能同时在前后端工作的开发者，也欢迎只在后端开发的开发者。"
C#,1、基于unity3d引擎的手机游戏开发；2、协助开发游戏相关的扩展工具包、引擎应用组件、引擎组件库建设等；3、负责游戏客户端相关逻辑开发。任职要求：1、国家统招211本科以上学历，计算机相关专业优先；具有1年以上U3D引擎开发经验；2、熟悉Unity3D引擎架构设计； 熟悉C\C#\C++语言及面向对象编程、具有严谨的逻辑思维能力；3、熟悉相关的基本算法，例如物理算法等； 熟悉计算机图形学，了解Unity图形处理流程，做过Unity渲染优化相关工作；
C#,技能要求：GIS岗位职责：1.负责公司相关GIS应用系统和产品的设计、研发与维护；2.负责GIS应用产品的相关设计文档、用户使用文档编写。任职要求：1.地理信息系统或者计算机相关专业毕业；2年以上工作经验 2.掌握C#语言，具备ARCGIS、ARC ENGINE相关开发经验；3.精通SQL语言，熟悉MySql、Oracle等数据库；4.具有完全独立的业务理解和系统设计能力 ；5.对于面向对象和设计模式有比较清晰的认识，熟悉常用设计模式。其它要求：1.具有较好的理解能力和沟通能力；2.具有较强的责任感，做事靠谱，积极主动，考虑周全，良好的自我驱动来完成职责中的所有事情；3.具有较强的学习意识、学习欲望、学习能力，保持快速成长，喜欢钻研，喜欢深入思考。
C#,岗位职责：使用Unity3D进行游戏客户端功能模块开发。任职要求:1.全日制大专以上学历 计算机专业 三年以上Unity游戏经验2.熟练使用Unity各模块（ugui animator等）3.熟练使用C#4.了解面向对象思想与设计模式5.了解Assetbundle的工作流程5.以上要求面试必问
